,日期,美元／新台幣,人民幣／新台幣
0,2008/01/10,32.4652,-
1,2008/01/11,32.4813,-
2,2008/01/14,32.4328,-
3,2008/01/15,32.2558,-
4,2008/01/16,32.248,-
5,2008/01/17,32.2678,-
6,2008/01/18,32.3158,-
7,2008/01/21,32.326,-
8,2008/01/22,32.4378,-
9,2008/01/23,32.4072,-
10,2008/01/24,32.3418,-
11,2008/01/25,32.2963,-
12,2008/01/28,32.3278,-
13,2008/01/29,32.3047,-
14,2008/01/30,32.2805,-
15,2008/01/31,32.177,-
16,2008/02/01,32.1095,-
17,2008/02/12,32.0365,-
18,2008/02/13,31.761,-
19,2008/02/14,31.5987,-
20,2008/02/15,31.7003,-
21,2008/02/18,31.7232,-
22,2008/02/19,31.7413,-
23,2008/02/20,31.6682,-
24,2008/02/21,31.5325,-
25,2008/02/22,31.4013,-
26,2008/02/25,31.3397,-
27,2008/02/26,31.2175,-
28,2008/02/27,31.0592,-
29,2008/02/29,30.7495,-
30,2008/03/03,31.0012,-
31,2008/03/04,30.638,-
32,2008/03/05,30.8288,-
33,2008/03/06,30.7425,-
34,2008/03/07,30.7303,-
35,2008/03/10,30.6532,-
36,2008/03/11,30.6338,-
37,2008/03/12,30.5517,-
38,2008/03/13,30.6978,-
39,2008/03/14,30.7193,-
40,2008/03/17,30.8438,-
41,2008/03/18,30.7987,-
42,2008/03/19,30.6287,-
43,2008/03/20,30.7857,-
44,2008/03/21,30.6477,-
45,2008/03/24,30.2583,-
46,2008/03/25,30.1572,-
47,2008/03/26,30.0235,-
48,2008/03/27,30.117,-
49,2008/03/28,30.3363,-
50,2008/03/31,30.4647,-
51,2008/04/01,30.3415,-
52,2008/04/02,30.2367,-
53,2008/04/03,30.4142,-
54,2008/04/07,30.4085,-
55,2008/04/08,30.4263,-
56,2008/04/09,30.544,-
57,2008/04/10,30.3705,-
58,2008/04/11,30.2708,-
59,2008/04/14,30.3758,-
60,2008/04/15,30.3087,-
61,2008/04/16,30.268,-
62,2008/04/17,30.2192,-
63,2008/04/18,30.2872,-
64,2008/04/21,30.3065,-
65,2008/04/22,30.2765,-
66,2008/04/23,30.2693,-
67,2008/04/24,30.2802,-
68,2008/04/25,30.3088,-
69,2008/04/28,30.3513,-
70,2008/04/29,30.4152,-
71,2008/04/30,30.4275,-
72,2008/05/02,30.4593,-
73,2008/05/05,30.4747,-
74,2008/05/06,30.4463,-
75,2008/05/07,30.4742,-
76,2008/05/08,30.6113,-
77,2008/05/09,30.8472,-
78,2008/05/12,30.6642,-
79,2008/05/13,30.775,-
80,2008/05/14,30.9115,-
81,2008/05/15,30.9628,-
82,2008/05/16,30.7725,-
83,2008/05/19,30.5105,-
84,2008/05/20,30.4868,-
85,2008/05/21,30.588,-
86,2008/05/22,30.3705,-
87,2008/05/23,30.4,-
88,2008/05/26,30.5277,-
89,2008/05/27,30.5127,-
90,2008/05/28,30.5425,-
91,2008/05/29,30.4742,-
92,2008/05/30,30.398,-
93,2008/06/02,30.3392,-
94,2008/06/03,30.2817,-
95,2008/06/04,30.3328,-
96,2008/06/05,30.4495,-
97,2008/06/06,30.3953,-
98,2008/06/09,30.383,-
99,2008/06/10,30.3377,-
100,2008/06/11,30.4138,-
101,2008/06/12,30.3832,-
102,2008/06/13,30.416,-
103,2008/06/16,30.4315,-
104,2008/06/17,30.3555,-
105,2008/06/18,30.2643,-
106,2008/06/19,30.3768,-
107,2008/06/20,30.3698,-
108,2008/06/23,30.401,-
109,2008/06/24,30.456,-
110,2008/06/25,30.397,-
111,2008/06/26,30.378,-
112,2008/06/27,30.405,-
113,2008/06/30,30.375,-
114,2008/07/01,30.35,-
115,2008/07/02,30.375,-
116,2008/07/03,30.4,-
117,2008/07/04,30.415,-
118,2008/07/07,30.393,-
119,2008/07/08,30.389,-
120,2008/07/09,30.4,-
121,2008/07/10,30.4,-
122,2008/07/11,30.425,-
123,2008/07/14,30.4,-
124,2008/07/15,30.412,-
125,2008/07/16,30.391,-
126,2008/07/17,30.359,-
127,2008/07/18,30.34,-
128,2008/07/21,30.355,-
129,2008/07/22,30.373,-
130,2008/07/23,30.376,-
131,2008/07/24,30.412,-
132,2008/07/25,30.431,-
133,2008/07/29,30.465,-
134,2008/07/30,30.496,-
135,2008/07/31,30.638,-
136,2008/08/01,30.655,-
137,2008/08/04,30.706,-
138,2008/08/05,30.725,-
139,2008/08/06,30.838,-
140,2008/08/07,30.847,-
141,2008/08/08,31.022,-
142,2008/08/11,31.176,-
143,2008/08/12,31.164,-
144,2008/08/13,31.189,-
145,2008/08/14,31.29,-
146,2008/08/15,31.335,-
147,2008/08/18,31.399,-
148,2008/08/19,31.355,-
149,2008/08/20,31.385,-
150,2008/08/21,31.42,-
151,2008/08/22,31.341,-
152,2008/08/25,31.422,-
153,2008/08/26,31.54,-
154,2008/08/27,31.507,-
155,2008/08/28,31.471,-
156,2008/08/29,31.527,-
157,2008/09/01,31.611,-
158,2008/09/02,31.751,-
159,2008/09/03,31.835,-
160,2008/09/04,31.811,-
161,2008/09/05,31.891,-
162,2008/09/08,31.593,-
163,2008/09/09,31.903,-
164,2008/09/10,31.865,-
165,2008/09/11,32.015,-
166,2008/09/12,32.055,-
167,2008/09/15,32.08,-
168,2008/09/16,32.191,-
169,2008/09/17,32.076,-
170,2008/09/18,32.272,-
171,2008/09/19,32.186,-
172,2008/09/22,32.068,-
173,2008/09/23,31.923,-
174,2008/09/24,31.947,-
175,2008/09/25,31.995,-
176,2008/09/26,32.028,-
177,2008/09/30,32.265,-
178,2008/10/01,32.078,-
179,2008/10/02,32.111,-
180,2008/10/03,32.16,-
181,2008/10/06,32.315,-
182,2008/10/07,32.376,-
183,2008/10/08,32.446,-
184,2008/10/09,32.433,-
185,2008/10/13,32.408,-
186,2008/10/14,32.37,-
187,2008/10/15,32.396,-
188,2008/10/16,32.54,-
189,2008/10/17,32.566,-
190,2008/10/20,32.597,-
191,2008/10/21,32.647,-
192,2008/10/22,32.911,-
193,2008/10/23,33.301,-
194,2008/10/24,33.4,-
195,2008/10/27,33.482,-
196,2008/10/28,33.368,-
197,2008/10/29,33.287,-
198,2008/10/30,32.89,-
199,2008/10/31,32.818,-
200,2008/11/03,32.821,-
201,2008/11/04,32.873,-
202,2008/11/05,32.769,-
203,2008/11/06,32.86,-
204,2008/11/07,32.804,-
205,2008/11/10,32.793,-
206,2008/11/11,32.848,-
207,2008/11/12,32.99,-
208,2008/11/13,33.176,-
209,2008/11/14,33.064,-
210,2008/11/17,33.12,-
211,2008/11/18,33.254,-
212,2008/11/19,33.276,-
213,2008/11/20,33.408,-
214,2008/11/21,33.453,-
215,2008/11/24,33.44,-
216,2008/11/25,33.35,-
217,2008/11/26,33.191,-
218,2008/11/27,33.213,-
219,2008/11/28,33.339,-
220,2008/12/01,33.338,-
221,2008/12/02,33.498,-
222,2008/12/03,33.497,-
223,2008/12/04,33.564,-
224,2008/12/05,33.493,-
225,2008/12/08,33.555,-
226,2008/12/09,33.49,-
227,2008/12/10,33.482,-
228,2008/12/11,33.326,-
229,2008/12/12,33.289,-
230,2008/12/15,33.208,-
231,2008/12/16,33.129,-
232,2008/12/17,32.74,-
233,2008/12/18,32.47,-
234,2008/12/19,32.544,-
235,2008/12/22,32.62,-
236,2008/12/23,33.033,-
237,2008/12/24,33.05,-
238,2008/12/25,32.96,-
239,2008/12/26,33,-
240,2008/12/29,33.012,-
241,2008/12/30,32.865,-
242,2008/12/31,32.8,-
243,2009/01/05,33.01,-
244,2009/01/06,33.044,-
245,2009/01/07,32.94,-
246,2009/01/08,33.083,-
247,2009/01/09,33.12,-
248,2009/01/10,33.16,-
249,2009/01/12,33.241,-
250,2009/01/13,33.238,-
251,2009/01/14,33.245,-
252,2009/01/15,33.325,-
253,2009/01/16,33.324,-
254,2009/01/17,33.355,-
255,2009/01/19,33.487,-
256,2009/01/20,33.661,-
257,2009/01/21,33.599,-
258,2009/02/02,33.795,-
259,2009/02/03,33.65,-
260,2009/02/04,33.677,-
261,2009/02/05,33.661,-
262,2009/02/06,33.656,-
263,2009/02/09,33.636,-
264,2009/02/10,33.88,-
265,2009/02/11,34.01,-
266,2009/02/12,34.022,-
267,2009/02/13,34.008,-
268,2009/02/16,34.103,-
269,2009/02/17,34.389,-
270,2009/02/18,34.641,-
271,2009/02/19,34.68,-
272,2009/02/20,34.8,-
273,2009/02/23,34.67,-
274,2009/02/24,34.697,-
275,2009/02/25,34.734,-
276,2009/02/26,34.823,-
277,2009/02/27,34.94,-
278,2009/03/02,35.184,-
279,2009/03/03,35.059,-
280,2009/03/04,35.009,-
281,2009/03/05,34.88,-
282,2009/03/06,34.887,-
283,2009/03/09,34.815,-
284,2009/03/10,34.65,-
285,2009/03/11,34.44,-
286,2009/03/12,34.467,-
287,2009/03/13,34.48,-
288,2009/03/16,34.457,-
289,2009/03/17,34.304,-
290,2009/03/18,34.168,-
291,2009/03/19,33.833,-
292,2009/03/20,33.795,-
293,2009/03/23,33.8,-
294,2009/03/24,33.762,-
295,2009/03/25,33.93,-
296,2009/03/26,33.849,-
297,2009/03/27,33.758,-
298,2009/03/30,33.9,-
299,2009/03/31,33.972,-
300,2009/04/01,33.8,-
301,2009/04/02,33.59,-
302,2009/04/03,33.38,-
303,2009/04/06,33.119,-
304,2009/04/07,33.5,-
305,2009/04/08,33.88,-
306,2009/04/09,33.78,-
307,2009/04/10,33.809,-
308,2009/04/13,33.723,-
309,2009/04/14,33.61,-
310,2009/04/15,33.759,-
311,2009/04/16,33.779,-
312,2009/04/17,33.807,-
313,2009/04/20,33.798,-
314,2009/04/21,33.893,-
315,2009/04/22,33.845,-
316,2009/04/23,33.856,-
317,2009/04/24,33.69,-
318,2009/04/27,33.735,-
319,2009/04/28,33.77,-
320,2009/04/29,33.68,-
321,2009/04/30,33.188,-
322,2009/05/04,33.35,-
323,2009/05/05,33.085,-
324,2009/05/06,33.135,-
325,2009/05/07,33.145,-
326,2009/05/08,33.09,-
327,2009/05/11,32.851,-
328,2009/05/12,32.935,-
329,2009/05/13,32.85,-
330,2009/05/14,32.96,-
331,2009/05/15,32.873,-
332,2009/05/18,33.03,-
333,2009/05/19,32.891,-
334,2009/05/20,32.87,-
335,2009/05/21,32.743,-
336,2009/05/22,32.65,-
337,2009/05/25,32.64,-
338,2009/05/26,32.663,-
339,2009/05/27,32.55,-
340,2009/06/01,32.363,-
341,2009/06/02,32.349,-
342,2009/06/03,32.493,-
343,2009/06/04,32.69,-
344,2009/06/05,32.566,-
345,2009/06/06,32.672,-
346,2009/06/08,32.835,-
347,2009/06/09,32.935,-
348,2009/06/10,32.708,-
349,2009/06/11,32.746,-
350,2009/06/12,32.757,-
351,2009/06/15,32.899,-
352,2009/06/16,32.935,-
353,2009/06/17,32.897,-
354,2009/06/18,32.924,-
355,2009/06/19,32.872,-
356,2009/06/22,32.901,-
357,2009/06/23,32.95,-
358,2009/06/24,32.86,-
359,2009/06/25,32.866,-
360,2009/06/26,32.943,-
361,2009/06/29,32.927,-
362,2009/06/30,32.858,-
363,2009/07/01,32.76,-
364,2009/07/02,32.82,-
365,2009/07/03,32.92,-
366,2009/07/06,32.927,-
367,2009/07/07,32.977,-
368,2009/07/08,33.056,-
369,2009/07/09,33.004,-
370,2009/07/10,32.985,-
371,2009/07/13,33.143,-
372,2009/07/14,33.085,-
373,2009/07/15,32.984,-
374,2009/07/16,32.932,-
375,2009/07/17,32.944,-
376,2009/07/20,32.832,-
377,2009/07/21,32.787,-
378,2009/07/22,32.8,-
379,2009/07/23,32.817,-
380,2009/07/24,32.813,-
381,2009/07/27,32.83,-
382,2009/07/28,32.752,-
383,2009/07/29,32.849,-
384,2009/07/30,32.869,-
385,2009/07/31,32.763,-
386,2009/08/03,32.769,-
387,2009/08/04,32.691,-
388,2009/08/05,32.689,-
389,2009/08/06,32.739,-
390,2009/08/10,32.808,-
391,2009/08/11,32.874,-
392,2009/08/12,32.884,-
393,2009/08/13,32.935,-
394,2009/08/14,32.892,-
395,2009/08/17,32.928,-
396,2009/08/18,32.99,-
397,2009/08/19,32.975,-
398,2009/08/20,32.983,-
399,2009/08/21,32.935,-
400,2009/08/24,32.833,-
401,2009/08/25,32.895,-
402,2009/08/26,32.925,-
403,2009/08/27,32.936,-
404,2009/08/28,32.87,-
405,2009/08/31,32.906,-
406,2009/09/01,32.868,-
407,2009/09/02,32.895,-
408,2009/09/03,32.889,-
409,2009/09/04,32.912,-
410,2009/09/07,32.845,-
411,2009/09/08,32.812,-
412,2009/09/09,32.7,-
413,2009/09/10,32.686,-
414,2009/09/11,32.638,-
415,2009/09/14,32.642,-
416,2009/09/15,32.64,-
417,2009/09/16,32.554,-
418,2009/09/17,32.378,-
419,2009/09/18,32.427,-
420,2009/09/21,32.403,-
421,2009/09/22,32.372,-
422,2009/09/23,32.354,-
423,2009/09/24,32.418,-
424,2009/09/25,32.439,-
425,2009/09/28,32.46,-
426,2009/09/29,32.387,-
427,2009/09/30,32.167,-
428,2009/10/01,32.13,-
429,2009/10/02,32.3,-
430,2009/10/05,32.26,-
431,2009/10/06,32.138,-
432,2009/10/07,32.184,-
433,2009/10/08,32.138,-
434,2009/10/09,32.225,-
435,2009/10/12,32.275,-
436,2009/10/13,32.308,-
437,2009/10/14,32.244,-
438,2009/10/15,32.211,-
439,2009/10/16,32.264,-
440,2009/10/19,32.358,-
441,2009/10/20,32.263,-
442,2009/10/21,32.37,-
443,2009/10/22,32.39,-
444,2009/10/23,32.405,-
445,2009/10/26,32.392,-
446,2009/10/27,32.46,-
447,2009/10/28,32.498,-
448,2009/10/29,32.584,-
449,2009/10/30,32.493,-
450,2009/11/02,32.563,-
451,2009/11/03,32.523,-
452,2009/11/04,32.555,-
453,2009/11/05,32.546,-
454,2009/11/06,32.482,-
455,2009/11/09,32.357,-
456,2009/11/10,32.327,-
457,2009/11/11,32.355,-
458,2009/11/12,32.3,-
459,2009/11/13,32.297,-
460,2009/11/16,32.183,-
461,2009/11/17,32.112,-
462,2009/11/18,32.139,-
463,2009/11/19,32.195,-
464,2009/11/20,32.35,-
465,2009/11/23,32.293,-
466,2009/11/24,32.278,-
467,2009/11/25,32.253,-
468,2009/11/26,32.19,-
469,2009/11/27,32.343,-
470,2009/11/30,32.195,-
471,2009/12/01,32.202,-
472,2009/12/02,32.136,-
473,2009/12/03,32.157,-
474,2009/12/04,32.156,-
475,2009/12/07,32.22,-
476,2009/12/08,32.23,-
477,2009/12/09,32.288,-
478,2009/12/10,32.315,-
479,2009/12/11,32.22,-
480,2009/12/14,32.282,-
481,2009/12/15,32.274,-
482,2009/12/16,32.308,-
483,2009/12/17,32.325,-
484,2009/12/18,32.351,-
485,2009/12/21,32.382,-
486,2009/12/22,32.376,-
487,2009/12/23,32.353,-
488,2009/12/24,32.263,-
489,2009/12/25,32.247,-
490,2009/12/28,32.258,-
491,2009/12/29,32.292,-
492,2009/12/30,32.275,-
493,2009/12/31,32.148,-
494,2010/01/04,31.865,-
495,2010/01/05,31.805,-
496,2010/01/06,31.828,-
497,2010/01/07,31.835,-
498,2010/01/08,31.865,-
499,2010/01/11,31.735,-
500,2010/01/12,31.785,-
501,2010/01/13,31.803,-
502,2010/01/14,31.76,-
503,2010/01/15,31.729,-
504,2010/01/18,31.771,-
505,2010/01/19,31.772,-
506,2010/01/20,31.82,-
507,2010/01/21,31.906,-
508,2010/01/22,31.969,-
509,2010/01/25,31.945,-
510,2010/01/26,31.99,-
511,2010/01/27,32.031,-
512,2010/01/28,31.975,-
513,2010/01/29,31.973,-
514,2010/02/01,32.045,-
515,2010/02/02,32.06,-
516,2010/02/03,31.995,-
517,2010/02/04,31.985,-
518,2010/02/05,32.073,-
519,2010/02/06,32.05,-
520,2010/02/08,32.111,-
521,2010/02/09,32.103,-
522,2010/02/10,32.05,-
523,2010/02/22,32.015,-
524,2010/02/23,32.038,-
525,2010/02/24,32.041,-
526,2010/02/25,32.087,-
527,2010/02/26,32.073,-
528,2010/03/01,32.029,-
529,2010/03/02,32.019,-
530,2010/03/03,31.998,-
531,2010/03/04,31.96,-
532,2010/03/05,31.924,-
533,2010/03/08,31.878,-
534,2010/03/09,31.85,-
535,2010/03/10,31.747,-
536,2010/03/11,31.8,-
537,2010/03/12,31.77,-
538,2010/03/15,31.793,-
539,2010/03/16,31.806,-
540,2010/03/17,31.745,-
541,2010/03/18,31.69,-
542,2010/03/19,31.729,-
543,2010/03/22,31.801,-
544,2010/03/23,31.814,-
545,2010/03/24,31.794,-
546,2010/03/25,31.828,-
547,2010/03/26,31.87,-
548,2010/03/29,31.793,-
549,2010/03/30,31.773,-
550,2010/03/31,31.767,-
551,2010/04/01,31.744,-
552,2010/04/02,31.73,-
553,2010/04/06,31.669,-
554,2010/04/07,31.574,-
555,2010/04/08,31.59,-
556,2010/04/09,31.571,-
557,2010/04/12,31.505,-
558,2010/04/13,31.57,-
559,2010/04/14,31.45,-
560,2010/04/15,31.363,-
561,2010/04/16,31.37,-
562,2010/04/19,31.445,-
563,2010/04/20,31.43,-
564,2010/04/21,31.362,-
565,2010/04/22,31.39,-
566,2010/04/23,31.353,-
567,2010/04/26,31.309,-
568,2010/04/27,31.278,-
569,2010/04/28,31.375,-
570,2010/04/29,31.408,-
571,2010/04/30,31.368,-
572,2010/05/03,31.393,-
573,2010/05/04,31.4,-
574,2010/05/05,31.513,-
575,2010/05/06,31.59,-
576,2010/05/07,31.71,-
577,2010/05/10,31.598,-
578,2010/05/11,31.55,-
579,2010/05/12,31.691,-
580,2010/05/13,31.669,-
581,2010/05/14,31.648,-
582,2010/05/17,31.822,-
583,2010/05/18,31.876,-
584,2010/05/19,31.96,-
585,2010/05/20,32.058,-
586,2010/05/21,32.15,-
587,2010/05/24,32.106,-
588,2010/05/25,32.245,-
589,2010/05/26,32.258,-
590,2010/05/27,32.164,-
591,2010/05/28,32.019,-
592,2010/05/31,31.967,-
593,2010/06/01,32.15,-
594,2010/06/02,32.294,-
595,2010/06/03,32.105,-
596,2010/06/04,32.163,-
597,2010/06/07,32.443,-
598,2010/06/08,32.358,-
599,2010/06/09,32.405,-
600,2010/06/10,32.443,-
601,2010/06/11,32.342,-
602,2010/06/14,32.279,-
603,2010/06/15,32.277,-
604,2010/06/17,32.27,-
605,2010/06/18,32.153,-
606,2010/06/21,31.818,-
607,2010/06/22,31.8,-
608,2010/06/23,32.005,-
609,2010/06/24,32.007,-
610,2010/06/25,32.096,-
611,2010/06/28,31.991,-
612,2010/06/29,32.08,-
613,2010/06/30,32.183,-
614,2010/07/01,32.276,-
615,2010/07/02,32.2,-
616,2010/07/05,32.243,-
617,2010/07/06,32.198,-
618,2010/07/07,32.179,-
619,2010/07/08,32.095,-
620,2010/07/09,32.046,-
621,2010/07/12,32.04,-
622,2010/07/13,32.123,-
623,2010/07/14,32.149,-
624,2010/07/15,32.12,-
625,2010/07/16,32.119,-
626,2010/07/19,32.165,-
627,2010/07/20,32.118,-
628,2010/07/21,32.139,-
629,2010/07/22,32.204,-
630,2010/07/23,32.119,-
631,2010/07/26,32.126,-
632,2010/07/27,32.015,-
633,2010/07/28,32.015,-
634,2010/07/29,32.034,-
635,2010/07/30,31.976,-
636,2010/08/02,31.806,-
637,2010/08/03,31.78,-
638,2010/08/04,31.798,-
639,2010/08/05,31.84,-
640,2010/08/06,31.751,-
641,2010/08/09,31.694,-
642,2010/08/10,31.76,-
643,2010/08/11,31.8,-
644,2010/08/12,31.94,-
645,2010/08/13,31.909,-
646,2010/08/16,31.95,-
647,2010/08/17,31.903,-
648,2010/08/18,31.93,-
649,2010/08/19,31.893,-
650,2010/08/20,31.925,-
651,2010/08/23,31.935,-
652,2010/08/24,31.959,-
653,2010/08/25,32.033,-
654,2010/08/26,31.981,-
655,2010/08/27,32.017,-
656,2010/08/30,32.008,-
657,2010/08/31,32.038,-
658,2010/09/01,32.027,-
659,2010/09/02,32.017,-
660,2010/09/03,31.978,-
661,2010/09/06,31.882,-
662,2010/09/07,31.93,-
663,2010/09/08,31.984,-
664,2010/09/09,31.908,-
665,2010/09/10,31.894,-
666,2010/09/13,31.76,-
667,2010/09/14,31.759,-
668,2010/09/15,31.787,-
669,2010/09/16,31.767,-
670,2010/09/17,31.706,-
671,2010/09/20,31.657,-
672,2010/09/21,31.625,-
673,2010/09/23,31.541,-
674,2010/09/24,31.536,-
675,2010/09/27,31.427,-
676,2010/09/28,31.4,-
677,2010/09/29,31.292,-
678,2010/09/30,31.251,-
679,2010/10/01,31.114,-
680,2010/10/04,31.007,-
681,2010/10/05,31.139,-
682,2010/10/06,30.829,-
683,2010/10/07,30.763,-
684,2010/10/08,30.79,-
685,2010/10/11,30.77,-
